,DateTime,Price,Month,Inflow,q,v,Revenue [EUR/h]
0,2023-01-01 00:00:00,0.03,1,0.578703704,0.0,240000000.0,0.0
1,2023-01-01 01:00:00,-7.25,1,0.578703704,0.0,240002080.0,-0.0
2,2023-01-01 02:00:00,-3.99,1,0.578703704,0.0,240004170.0,-0.0
3,2023-01-01 03:00:00,-7.71,1,0.578703704,0.0,240006250.0,-0.0
4,2023-01-01 04:00:00,-9.71,1,0.578703704,0.0,240008330.0,-0.0
5,2023-01-01 05:00:00,-15.15,1,0.578703704,0.0,240010420.0,-0.0
6,2023-01-01 06:00:00,-14.33,1,0.578703704,0.0,240012500.0,-0.0
7,2023-01-01 07:00:00,-0.66,1,0.578703704,0.0,240014580.0,-0.0
8,2023-01-01 08:00:00,0.02,1,0.578703704,0.0,240016670.0,0.0
9,2023-01-01 09:00:00,-1.23,1,0.578703704,0.0,240018750.0,-0.0
10,2023-01-01 10:00:00,-6.11,1,0.578703704,0.0,240020830.0,-0.0
11,2023-01-01 11:00:00,0.28,1,0.578703704,0.0,240022920.0,0.0
12,2023-01-01 12:00:00,2.96,1,0.578703704,0.0,240025000.0,0.0
13,2023-01-01 13:00:00,-0.79,1,0.578703704,0.0,240027080.0,-0.0
14,2023-01-01 14:00:00,3.06,1,0.578703704,0.0,240029170.0,0.0
15,2023-01-01 15:00:00,9.53,1,0.578703704,0.0,240031250.0,0.0
16,2023-01-01 16:00:00,19.95,1,0.578703704,0.0,240033330.0,0.0
17,2023-01-01 17:00:00,30.46,1,0.578703704,0.0,240035420.0,0.0
18,2023-01-01 18:00:00,34.39,1,0.578703704,0.0,240037500.0,0.0
19,2023-01-01 19:00:00,35.15,1,0.578703704,0.0,240039580.0,0.0
20,2023-01-01 20:00:00,29.57,1,0.578703704,0.0,240041670.0,0.0
21,2023-01-01 21:00:00,24.92,1,0.578703704,0.0,240043750.0,0.0
22,2023-01-01 22:00:00,20.72,1,0.578703704,0.0,240045830.0,0.0
23,2023-01-01 23:00:00,13.46,1,0.578703704,0.0,240047920.0,0.0
24,2023-01-02 00:00:00,40.37,1,0.578703704,0.0,240050000.0,0.0
25,2023-01-02 01:00:00,29.23,1,0.578703704,0.0,240052080.0,0.0
26,2023-01-02 02:00:00,22.28,1,0.578703704,0.0,240054170.0,0.0
27,2023-01-02 03:00:00,14.17,1,0.578703704,0.0,240056250.0,0.0
28,2023-01-02 04:00:00,24.94,1,0.578703704,0.0,240058330.0,0.0
29,2023-01-02 05:00:00,48.84,1,0.578703704,0.0,240060420.0,0.0
30,2023-01-02 06:00:00,74.52,1,0.578703704,0.0,240062500.0,0.0
31,2023-01-02 07:00:00,112.32,1,0.578703704,0.0,240064580.0,0.0
32,2023-01-02 08:00:00,123.03,1,0.578703704,0.0,240066670.0,0.0
33,2023-01-02 09:00:00,125.92,1,0.578703704,0.0,240068750.0,0.0
34,2023-01-02 10:00:00,127.31,1,0.578703704,0.0,240070830.0,0.0
35,2023-01-02 11:00:00,125.47,1,0.578703704,0.0,240072920.0,0.0
36,2023-01-02 12:00:00,129.43,1,0.578703704,0.0,240075000.0,0.0
37,2023-01-02 13:00:00,120.34,1,0.578703704,0.0,240077080.0,0.0
38,2023-01-02 14:00:00,132.27,1,0.578703704,0.0,240079170.0,0.0
39,2023-01-02 15:00:00,136.2,1,0.578703704,0.0,240081250.0,0.0
40,2023-01-02 16:00:00,145.91,1,0.578703704,50.0,240083330.0,78791.4
41,2023-01-02 17:00:00,153.85,1,0.578703704,50.0,239905420.0,83078.99999999999
42,2023-01-02 18:00:00,161.43,1,0.578703704,50.0,239727500.0,87172.2
43,2023-01-02 19:00:00,154.75,1,0.578703704,50.0,239549580.0,83565.0
44,2023-01-02 20:00:00,148.62,1,0.578703704,50.0,239371670.0,80254.8
45,2023-01-02 21:00:00,134.97,1,0.578703704,0.0,239193750.0,0.0
46,2023-01-02 22:00:00,121.01,1,0.578703704,0.0,239195830.0,0.0
47,2023-01-02 23:00:00,112.1,1,0.578703704,0.0,239197920.0,0.0
48,2023-01-03 00:00:00,119.17,1,0.578703704,0.0,239200000.0,0.0
49,2023-01-03 01:00:00,113.38,1,0.578703704,0.0,239202080.0,0.0
50,2023-01-03 02:00:00,108.94,1,0.578703704,0.0,239204170.0,0.0
51,2023-01-03 03:00:00,101.05,1,0.578703704,0.0,239206250.0,0.0
52,2023-01-03 04:00:00,105.86,1,0.578703704,0.0,239208330.0,0.0
53,2023-01-03 05:00:00,119.07,1,0.578703704,0.0,239210420.0,0.0
54,2023-01-03 06:00:00,156.05,1,0.578703704,50.0,239212500.0,84267.00000000001
55,2023-01-03 07:00:00,183.96,1,0.578703704,50.0,239034580.0,99338.40000000001
56,2023-01-03 08:00:00,185.2,1,0.578703704,50.0,238856670.0,100007.99999999999
57,2023-01-03 09:00:00,186.56,1,0.578703704,50.0,238678750.0,100742.4
58,2023-01-03 10:00:00,184.08,1,0.578703704,50.0,238500830.0,99403.20000000001
59,2023-01-03 11:00:00,179.02,1,0.578703704,50.0,238322920.0,96670.8
60,2023-01-03 12:00:00,171.42,1,0.578703704,50.0,238145000.0,92566.79999999999
61,2023-01-03 13:00:00,167.95,1,0.578703704,50.0,237967080.0,90693.0
62,2023-01-03 14:00:00,170.04,1,0.578703704,50.0,237789170.0,91821.59999999999
63,2023-01-03 15:00:00,171.8,1,0.578703704,50.0,237611250.0,92772.0
64,2023-01-03 16:00:00,172.47,1,0.578703704,50.0,237433330.0,93133.8
65,2023-01-03 17:00:00,186.24,1,0.578703704,50.0,237255420.0,100569.6
66,2023-01-03 18:00:00,180.86,1,0.578703704,50.0,237077500.0,97664.40000000001
67,2023-01-03 19:00:00,171.49,1,0.578703704,50.0,236899580.0,92604.6
68,2023-01-03 20:00:00,158.72,1,0.578703704,50.0,236721670.0,85708.8
69,2023-01-03 21:00:00,147.74,1,0.578703704,50.0,236543750.0,79779.6
70,2023-01-03 22:00:00,141.58,1,0.578703704,50.0,236365830.0,76453.20000000001
71,2023-01-03 23:00:00,113.49,1,0.578703704,0.0,236187920.0,0.0
72,2023-01-04 00:00:00,121.55,1,0.578703704,0.0,236190000.0,0.0
73,2023-01-04 01:00:00,104.19,1,0.578703704,0.0,236192080.0,0.0
74,2023-01-04 02:00:00,88.65,1,0.578703704,0.0,236194170.0,0.0
75,2023-01-04 03:00:00,84.82,1,0.578703704,0.0,236196250.0,0.0
76,2023-01-04 04:00:00,83.95,1,0.578703704,0.0,236198330.0,0.0
77,2023-01-04 05:00:00,111.52,1,0.578703704,0.0,236200420.0,0.0
78,2023-01-04 06:00:00,128.92,1,0.578703704,0.0,236202500.0,0.0
79,2023-01-04 07:00:00,147.38,1,0.578703704,50.0,236204580.0,79585.2
80,2023-01-04 08:00:00,154.3,1,0.578703704,50.0,236026670.0,83322.0
81,2023-01-04 09:00:00,158.76,1,0.578703704,50.0,235848750.0,85730.4
82,2023-01-04 10:00:00,153.82,1,0.578703704,50.0,235670830.0,83062.79999999999
83,2023-01-04 11:00:00,151.4,1,0.578703704,50.0,235492920.0,81756.0
84,2023-01-04 12:00:00,155.46,1,0.578703704,50.0,235315000.0,83948.4
85,2023-01-04 13:00:00,153.47,1,0.578703704,50.0,235137080.0,82873.79999999999
86,2023-01-04 14:00:00,156.53,1,0.578703704,50.0,234959170.0,84526.2
87,2023-01-04 15:00:00,152.6,1,0.578703704,50.0,234781250.0,82403.99999999999
88,2023-01-04 16:00:00,154.18,1,0.578703704,50.0,234603330.0,83257.2
89,2023-01-04 17:00:00,152.6,1,0.578703704,50.0,234425420.0,82403.99999999999
90,2023-01-04 18:00:00,157.59,1,0.578703704,50.0,234247500.0,85098.6
91,2023-01-04 19:00:00,155.0,1,0.578703704,50.0,234069580.0,83700.0
92,2023-01-04 20:00:00,149.07,1,0.578703704,50.0,233891670.0,80497.79999999999
93,2023-01-04 21:00:00,148.57,1,0.578703704,50.0,233713750.0,80227.8
94,2023-01-04 22:00:00,144.52,1,0.578703704,50.0,233535830.0,78040.8
95,2023-01-04 23:00:00,124.96,1,0.578703704,0.0,233357920.0,0.0
96,2023-01-05 00:00:00,110.55,1,0.578703704,0.0,233360000.0,0.0
97,2023-01-05 01:00:00,111.24,1,0.578703704,0.0,233362080.0,0.0
98,2023-01-05 02:00:00,110.04,1,0.578703704,0.0,233364170.0,0.0
99,2023-01-05 03:00:00,109.41,1,0.578703704,0.0,233366250.0,0.0
100,2023-01-05 04:00:00,108.78,1,0.578703704,0.0,233368330.0,0.0
101,2023-01-05 05:00:00,112.11,1,0.578703704,0.0,233370420.0,0.0
102,2023-01-05 06:00:00,121.98,1,0.578703704,0.0,233372500.0,0.0
103,2023-01-05 07:00:00,129.95,1,0.578703704,0.0,233374580.0,0.0
104,2023-01-05 08:00:00,142.56,1,0.578703704,50.0,233376670.0,76982.4
105,2023-01-05 09:00:00,146.72,1,0.578703704,50.0,233198750.0,79228.8
106,2023-01-05 10:00:00,143.07,1,0.578703704,50.0,233020830.0,77257.8
107,2023-01-05 11:00:00,145.88,1,0.578703704,50.0,232842920.0,78775.2
108,2023-01-05 12:00:00,146.54,1,0.578703704,50.0,232665000.0,79131.59999999999
109,2023-01-05 13:00:00,146.57,1,0.578703704,50.0,232487080.0,79147.79999999999
110,2023-01-05 14:00:00,154.18,1,0.578703704,50.0,232309170.0,83257.2
111,2023-01-05 15:00:00,156.39,1,0.578703704,50.0,232131250.0,84450.59999999999
112,2023-01-05 16:00:00,159.96,1,0.578703704,50.0,231953330.0,86378.4
113,2023-01-05 17:00:00,177.53,1,0.578703704,50.0,231775420.0,95866.2
114,2023-01-05 18:00:00,180.1,1,0.578703704,50.0,231597500.0,97253.99999999999
115,2023-01-05 19:00:00,174.24,1,0.578703704,50.0,231419580.0,94089.59999999999
116,2023-01-05 20:00:00,166.48,1,0.578703704,50.0,231241670.0,89899.2
117,2023-01-05 21:00:00,153.62,1,0.578703704,50.0,231063750.0,82954.8
118,2023-01-05 22:00:00,143.3,1,0.578703704,50.0,230885830.0,77382.0
119,2023-01-05 23:00:00,125.23,1,0.578703704,0.0,230707920.0,0.0
120,2023-01-06 00:00:00,110.86,1,0.578703704,0.0,230710000.0,0.0
121,2023-01-06 01:00:00,105.48,1,0.578703704,0.0,230712080.0,0.0
122,2023-01-06 02:00:00,103.74,1,0.578703704,0.0,230714170.0,0.0
123,2023-01-06 03:00:00,102.78,1,0.578703704,0.0,230716250.0,0.0
124,2023-01-06 04:00:00,102.25,1,0.578703704,0.0,230718330.0,0.0
125,2023-01-06 05:00:00,106.81,1,0.578703704,0.0,230720420.0,0.0
126,2023-01-06 06:00:00,115.53,1,0.578703704,0.0,230722500.0,0.0
127,2023-01-06 07:00:00,141.33,1,0.578703704,50.0,230724580.0,76318.2
128,2023-01-06 08:00:00,141.17,1,0.578703704,50.0,230546670.0,76231.79999999999
129,2023-01-06 09:00:00,141.65,1,0.578703704,50.0,230368750.0,76491.0
130,2023-01-06 10:00:00,140.49,1,0.578703704,50.0,230190830.0,75864.59999999999
131,2023-01-06 11:00:00,142.56,1,0.578703704,50.0,230012920.0,76982.4
132,2023-01-06 12:00:00,135.31,1,0.578703704,0.0,229835000.0,0.0
133,2023-01-06 13:00:00,119.88,1,0.578703704,0.0,229837080.0,0.0
134,2023-01-06 14:00:00,126.22,1,0.578703704,0.0,229839170.0,0.0
135,2023-01-06 15:00:00,137.55,1,0.578703704,0.0,229841250.0,0.0
136,2023-01-06 16:00:00,147.99,1,0.578703704,50.0,229843330.0,79914.59999999999
137,2023-01-06 17:00:00,154.93,1,0.578703704,50.0,229665420.0,83662.2
138,2023-01-06 18:00:00,163.22,1,0.578703704,50.0,229487500.0,88138.8
139,2023-01-06 19:00:00,159.89,1,0.578703704,50.0,229309580.0,86340.59999999999
140,2023-01-06 20:00:00,150.62,1,0.578703704,50.0,229131670.0,81334.8
141,2023-01-06 21:00:00,140.75,1,0.578703704,50.0,228953750.0,76005.0
142,2023-01-06 22:00:00,139.19,1,0.578703704,0.0,228775830.0,0.0
143,2023-01-06 23:00:00,126.7,1,0.578703704,0.0,228777920.0,0.0
144,2023-01-07 00:00:00,142.68,1,0.578703704,50.0,228780000.0,77047.2
145,2023-01-07 01:00:00,126.98,1,0.578703704,0.0,228602080.0,0.0
146,2023-01-07 02:00:00,121.05,1,0.578703704,0.0,228604170.0,0.0
147,2023-01-07 03:00:00,119.9,1,0.578703704,0.0,228606250.0,0.0
148,2023-01-07 04:00:00,114.69,1,0.578703704,0.0,228608330.0,0.0
149,2023-01-07 05:00:00,128.23,1,0.578703704,0.0,228610420.0,0.0
150,2023-01-07 06:00:00,132.99,1,0.578703704,0.0,228612500.0,0.0
151,2023-01-07 07:00:00,150.11,1,0.578703704,50.0,228614580.0,81059.40000000001
152,2023-01-07 08:00:00,152.26,1,0.578703704,50.0,228436670.0,82220.4
153,2023-01-07 09:00:00,140.89,1,0.578703704,50.0,228258750.0,76080.59999999999
154,2023-01-07 10:00:00,151.29,1,0.578703704,50.0,228080830.0,81696.59999999999
155,2023-01-07 11:00:00,151.09,1,0.578703704,50.0,227902920.0,81588.59999999999
156,2023-01-07 12:00:00,157.01,1,0.578703704,50.0,227725000.0,84785.4
157,2023-01-07 13:00:00,155.08,1,0.578703704,50.0,227547080.0,83743.2
158,2023-01-07 14:00:00,159.93,1,0.578703704,50.0,227369170.0,86362.2
159,2023-01-07 15:00:00,155.08,1,0.578703704,50.0,227191250.0,83743.2
160,2023-01-07 16:00:00,160.0,1,0.578703704,50.0,227013330.0,86400.0
161,2023-01-07 17:00:00,163.18,1,0.578703704,50.0,226835420.0,88117.2
162,2023-01-07 18:00:00,164.42,1,0.578703704,50.0,226657500.0,88786.79999999999
163,2023-01-07 19:00:00,164.23,1,0.578703704,50.0,226479580.0,88684.2
164,2023-01-07 20:00:00,159.13,1,0.578703704,50.0,226301670.0,85930.2
165,2023-01-07 21:00:00,154.29,1,0.578703704,50.0,226123750.0,83316.59999999999
166,2023-01-07 22:00:00,156.36,1,0.578703704,50.0,225945830.0,84434.40000000001
167,2023-01-07 23:00:00,151.06,1,0.578703704,50.0,225767920.0,81572.4
168,2023-01-08 00:00:00,141.59,1,0.578703704,50.0,225590000.0,76458.59999999999
169,2023-01-08 01:00:00,127.4,1,0.578703704,0.0,225412080.0,0.0
170,2023-01-08 02:00:00,113.94,1,0.578703704,0.0,225414170.0,0.0
171,2023-01-08 03:00:00,114.05,1,0.578703704,0.0,225416250.0,0.0
172,2023-01-08 04:00:00,110.0,1,0.578703704,0.0,225418330.0,0.0
173,2023-01-08 05:00:00,113.74,1,0.578703704,0.0,225420420.0,0.0
174,2023-01-08 06:00:00,118.62,1,0.578703704,0.0,225422500.0,0.0
175,2023-01-08 07:00:00,125.45,1,0.578703704,0.0,225424580.0,0.0
176,2023-01-08 08:00:00,125.49,1,0.578703704,0.0,225426670.0,0.0
177,2023-01-08 09:00:00,143.95,1,0.578703704,50.0,225428750.0,77732.99999999999
178,2023-01-08 10:00:00,142.5,1,0.578703704,50.0,225250830.0,76950.0
179,2023-01-08 11:00:00,141.96,1,0.578703704,50.0,225072920.0,76658.40000000001
180,2023-01-08 12:00:00,141.14,1,0.578703704,50.0,224895000.0,76215.59999999999
181,2023-01-08 13:00:00,127.44,1,0.578703704,0.0,224717080.0,0.0
182,2023-01-08 14:00:00,126.62,1,0.578703704,0.0,224719170.0,0.0
183,2023-01-08 15:00:00,133.98,1,0.578703704,0.0,224721250.0,0.0
184,2023-01-08 16:00:00,146.08,1,0.578703704,50.0,224723330.0,78883.20000000001
185,2023-01-08 17:00:00,158.2,1,0.578703704,50.0,224545420.0,85427.99999999999
186,2023-01-08 18:00:00,156.0,1,0.578703704,50.0,224367500.0,84240.0
187,2023-01-08 19:00:00,155.2,1,0.578703704,50.0,224189580.0,83807.99999999999
188,2023-01-08 20:00:00,141.33,1,0.578703704,50.0,224011670.0,76318.2
189,2023-01-08 21:00:00,143.66,1,0.578703704,50.0,223833750.0,77576.4
190,2023-01-08 22:00:00,131.8,1,0.578703704,0.0,223655830.0,0.0
191,2023-01-08 23:00:00,113.3,1,0.578703704,0.0,223657920.0,0.0
192,2023-01-09 00:00:00,96.03,1,0.578703704,0.0,223660000.0,0.0
193,2023-01-09 01:00:00,77.52,1,0.578703704,0.0,223662080.0,0.0
194,2023-01-09 02:00:00,55.08,1,0.578703704,0.0,223664170.0,0.0
195,2023-01-09 03:00:00,45.51,1,0.578703704,0.0,223666250.0,0.0
196,2023-01-09 04:00:00,57.28,1,0.578703704,0.0,223668330.0,0.0
197,2023-01-09 05:00:00,118.47,1,0.578703704,0.0,223670420.0,0.0
198,2023-01-09 06:00:00,136.67,1,0.578703704,0.0,223672500.0,0.0
199,2023-01-09 07:00:00,162.31,1,0.578703704,50.0,223674580.0,87647.4
200,2023-01-09 08:00:00,175.08,1,0.578703704,50.0,223496670.0,94543.2
201,2023-01-09 09:00:00,172.54,1,0.578703704,50.0,223318750.0,93171.59999999999
202,2023-01-09 10:00:00,166.07,1,0.578703704,50.0,223140830.0,89677.8
203,2023-01-09 11:00:00,172.17,1,0.578703704,50.0,222962920.0,92971.79999999999
204,2023-01-09 12:00:00,163.42,1,0.578703704,50.0,222785000.0,88246.79999999999
205,2023-01-09 13:00:00,162.35,1,0.578703704,50.0,222607080.0,87669.0
206,2023-01-09 14:00:00,162.5,1,0.578703704,50.0,222429170.0,87750.0
207,2023-01-09 15:00:00,177.52,1,0.578703704,50.0,222251250.0,95860.8
208,2023-01-09 16:00:00,179.82,1,0.578703704,50.0,222073330.0,97102.8
209,2023-01-09 17:00:00,182.09,1,0.578703704,50.0,221895420.0,98328.6
210,2023-01-09 18:00:00,182.72,1,0.578703704,50.0,221717500.0,98668.79999999999
211,2023-01-09 19:00:00,179.93,1,0.578703704,50.0,221539580.0,97162.2
212,2023-01-09 20:00:00,167.34,1,0.578703704,50.0,221361670.0,90363.59999999999
213,2023-01-09 21:00:00,145.94,1,0.578703704,50.0,221183750.0,78807.59999999999
214,2023-01-09 22:00:00,144.32,1,0.578703704,50.0,221005830.0,77932.8
215,2023-01-09 23:00:00,139.58,1,0.578703704,0.0,220827920.0,0.0
216,2023-01-10 00:00:00,143.22,1,0.578703704,50.0,220830000.0,77338.8
217,2023-01-10 01:00:00,134.37,1,0.578703704,0.0,220652080.0,0.0
218,2023-01-10 02:00:00,128.0,1,0.578703704,0.0,220654170.0,0.0
219,2023-01-10 03:00:00,126.3,1,0.578703704,0.0,220656250.0,0.0
220,2023-01-10 04:00:00,126.69,1,0.578703704,0.0,220658330.0,0.0
221,2023-01-10 05:00:00,139.66,1,0.578703704,0.0,220660420.0,0.0
222,2023-01-10 06:00:00,147.27,1,0.578703704,50.0,220662500.0,79525.8
223,2023-01-10 07:00:00,180.15,1,0.578703704,50.0,220484580.0,97281.0
224,2023-01-10 08:00:00,185.33,1,0.578703704,50.0,220306670.0,100078.20000000001
225,2023-01-10 09:00:00,185.3,1,0.578703704,50.0,220128750.0,100062.0
226,2023-01-10 10:00:00,178.61,1,0.578703704,50.0,219950830.0,96449.40000000001
227,2023-01-10 11:00:00,168.76,1,0.578703704,50.0,219772920.0,91130.4
228,2023-01-10 12:00:00,168.71,1,0.578703704,50.0,219595000.0,91103.4
229,2023-01-10 13:00:00,168.0,1,0.578703704,50.0,219417080.0,90720.0
230,2023-01-10 14:00:00,174.02,1,0.578703704,50.0,219239170.0,93970.8
231,2023-01-10 15:00:00,164.34,1,0.578703704,50.0,219061250.0,88743.6
232,2023-01-10 16:00:00,164.92,1,0.578703704,50.0,218883330.0,89056.79999999999
233,2023-01-10 17:00:00,179.91,1,0.578703704,50.0,218705420.0,97151.4
234,2023-01-10 18:00:00,182.6,1,0.578703704,50.0,218527500.0,98603.99999999999
235,2023-01-10 19:00:00,181.98,1,0.578703704,50.0,218349580.0,98269.19999999998
236,2023-01-10 20:00:00,184.71,1,0.578703704,50.0,218171670.0,99743.40000000001
237,2023-01-10 21:00:00,172.44,1,0.578703704,50.0,217993750.0,93117.6
238,2023-01-10 22:00:00,160.97,1,0.578703704,50.0,217815830.0,86923.79999999999
239,2023-01-10 23:00:00,154.09,1,0.578703704,50.0,217637920.0,83208.59999999999
240,2023-01-11 00:00:00,152.29,1,0.578703704,50.0,217460000.0,82236.59999999999
241,2023-01-11 01:00:00,139.36,1,0.578703704,0.0,217282080.0,0.0
242,2023-01-11 02:00:00,135.09,1,0.578703704,0.0,217284170.0,0.0
243,2023-01-11 03:00:00,131.38,1,0.578703704,0.0,217286250.0,0.0
244,2023-01-11 04:00:00,137.09,1,0.578703704,0.0,217288330.0,0.0
245,2023-01-11 05:00:00,154.93,1,0.578703704,50.0,217290420.0,83662.2
246,2023-01-11 06:00:00,184.16,1,0.578703704,50.0,217112500.0,99446.4
247,2023-01-11 07:00:00,190.28,1,0.578703704,50.0,216934580.0,102751.2
248,2023-01-11 08:00:00,180.1,1,0.578703704,50.0,216756670.0,97253.99999999999
249,2023-01-11 09:00:00,180.04,1,0.578703704,50.0,216578750.0,97221.59999999999
250,2023-01-11 10:00:00,183.07,1,0.578703704,50.0,216400830.0,98857.8
251,2023-01-11 11:00:00,188.7,1,0.578703704,50.0,216222920.0,101897.99999999999
252,2023-01-11 12:00:00,180.56,1,0.578703704,50.0,216045000.0,97502.4
253,2023-01-11 13:00:00,185.87,1,0.578703704,50.0,215867080.0,100369.8
254,2023-01-11 14:00:00,189.97,1,0.578703704,50.0,215689170.0,102583.8
255,2023-01-11 15:00:00,184.61,1,0.578703704,50.0,215511250.0,99689.40000000001
256,2023-01-11 16:00:00,185.89,1,0.578703704,50.0,215333330.0,100380.59999999999
257,2023-01-11 17:00:00,188.56,1,0.578703704,50.0,215155420.0,101822.4
258,2023-01-11 18:00:00,190.31,1,0.578703704,50.0,214977500.0,102767.4
259,2023-01-11 19:00:00,188.84,1,0.578703704,50.0,214799580.0,101973.6
260,2023-01-11 20:00:00,190.14,1,0.578703704,50.0,214621670.0,102675.59999999999
261,2023-01-11 21:00:00,189.57,1,0.578703704,50.0,214443750.0,102367.79999999999
262,2023-01-11 22:00:00,187.89,1,0.578703704,50.0,214265830.0,101460.59999999999
263,2023-01-11 23:00:00,172.65,1,0.578703704,50.0,214087920.0,93231.0
264,2023-01-12 00:00:00,157.37,1,0.578703704,50.0,213910000.0,84979.8
265,2023-01-12 01:00:00,147.67,1,0.578703704,50.0,213732080.0,79741.79999999999
266,2023-01-12 02:00:00,141.24,1,0.578703704,50.0,213554170.0,76269.6
267,2023-01-12 03:00:00,135.55,1,0.578703704,0.0,213376250.0,0.0
268,2023-01-12 04:00:00,137.15,1,0.578703704,0.0,213378330.0,0.0
269,2023-01-12 05:00:00,143.07,1,0.578703704,50.0,213380420.0,77257.8
270,2023-01-12 06:00:00,184.95,1,0.578703704,50.0,213202500.0,99872.99999999999
271,2023-01-12 07:00:00,185.55,1,0.578703704,50.0,213024580.0,100197.0
272,2023-01-12 08:00:00,185.15,1,0.578703704,50.0,212846670.0,99981.0
273,2023-01-12 09:00:00,185.05,1,0.578703704,50.0,212668750.0,99927.0
274,2023-01-12 10:00:00,184.91,1,0.578703704,50.0,212490830.0,99851.4
275,2023-01-12 11:00:00,179.66,1,0.578703704,50.0,212312920.0,97016.4
276,2023-01-12 12:00:00,179.09,1,0.578703704,50.0,212135000.0,96708.59999999999
277,2023-01-12 13:00:00,178.03,1,0.578703704,50.0,211957080.0,96136.2
278,2023-01-12 14:00:00,179.89,1,0.578703704,50.0,211779170.0,97140.59999999999
279,2023-01-12 15:00:00,184.08,1,0.578703704,50.0,211601250.0,99403.20000000001
280,2023-01-12 16:00:00,185.04,1,0.578703704,50.0,211423330.0,99921.59999999999
281,2023-01-12 17:00:00,185.13,1,0.578703704,50.0,211245420.0,99970.2
282,2023-01-12 18:00:00,185.48,1,0.578703704,50.0,211067500.0,100159.2
283,2023-01-12 19:00:00,185.27,1,0.578703704,50.0,210889580.0,100045.8
284,2023-01-12 20:00:00,185.13,1,0.578703704,50.0,210711670.0,99970.2
285,2023-01-12 21:00:00,184.97,1,0.578703704,50.0,210533750.0,99883.8
286,2023-01-12 22:00:00,180.28,1,0.578703704,50.0,210355830.0,97351.2
287,2023-01-12 23:00:00,174.97,1,0.578703704,50.0,210177920.0,94483.8
288,2023-01-13 00:00:00,158.74,1,0.578703704,50.0,210000000.0,85719.6
289,2023-01-13 01:00:00,152.51,1,0.578703704,50.0,209822080.0,82355.4
290,2023-01-13 02:00:00,136.76,1,0.578703704,0.0,209644170.0,0.0
291,2023-01-13 03:00:00,134.92,1,0.578703704,0.0,209646250.0,0.0
292,2023-01-13 04:00:00,135.32,1,0.578703704,0.0,209648330.0,0.0
293,2023-01-13 05:00:00,153.71,1,0.578703704,50.0,209650420.0,83003.4
294,2023-01-13 06:00:00,179.33,1,0.578703704,50.0,209472500.0,96838.2
295,2023-01-13 07:00:00,184.53,1,0.578703704,50.0,209294580.0,99646.2
296,2023-01-13 08:00:00,183.43,1,0.578703704,50.0,209116670.0,99052.20000000001
297,2023-01-13 09:00:00,184.41,1,0.578703704,50.0,208938750.0,99581.4
298,2023-01-13 10:00:00,185.1,1,0.578703704,50.0,208760830.0,99953.99999999999
299,2023-01-13 11:00:00,182.45,1,0.578703704,50.0,208582920.0,98522.99999999999
300,2023-01-13 12:00:00,182.0,1,0.578703704,50.0,208405000.0,98280.0
301,2023-01-13 13:00:00,176.86,1,0.578703704,50.0,208227080.0,95504.4
302,2023-01-13 14:00:00,176.84,1,0.578703704,50.0,208049170.0,95493.6
303,2023-01-13 15:00:00,173.47,1,0.578703704,50.0,207871250.0,93673.79999999999
304,2023-01-13 16:00:00,182.0,1,0.578703704,50.0,207693330.0,98280.0
305,2023-01-13 17:00:00,184.55,1,0.578703704,50.0,207515420.0,99657.0
306,2023-01-13 18:00:00,182.37,1,0.578703704,50.0,207337500.0,98479.8
307,2023-01-13 19:00:00,181.51,1,0.578703704,50.0,207159580.0,98015.4
308,2023-01-13 20:00:00,178.94,1,0.578703704,50.0,206981670.0,96627.59999999999
309,2023-01-13 21:00:00,158.89,1,0.578703704,50.0,206803750.0,85800.59999999999
310,2023-01-13 22:00:00,156.95,1,0.578703704,50.0,206625830.0,84752.99999999999
311,2023-01-13 23:00:00,155.69,1,0.578703704,50.0,206447920.0,84072.6
312,2023-01-14 00:00:00,158.0,1,0.578703704,50.0,206270000.0,85320.0
313,2023-01-14 01:00:00,155.84,1,0.578703704,50.0,206092080.0,84153.6
314,2023-01-14 02:00:00,153.72,1,0.578703704,50.0,205914170.0,83008.8
315,2023-01-14 03:00:00,151.49,1,0.578703704,50.0,205736250.0,81804.6
316,2023-01-14 04:00:00,150.07,1,0.578703704,50.0,205558330.0,81037.79999999999
317,2023-01-14 05:00:00,154.56,1,0.578703704,50.0,205380420.0,83462.40000000001
318,2023-01-14 06:00:00,157.8,1,0.578703704,50.0,205202500.0,85212.0
319,2023-01-14 07:00:00,155.74,1,0.578703704,50.0,205024580.0,84099.6
320,2023-01-14 08:00:00,161.07,1,0.578703704,50.0,204846670.0,86977.8
321,2023-01-14 09:00:00,162.25,1,0.578703704,50.0,204668750.0,87615.0
322,2023-01-14 10:00:00,161.1,1,0.578703704,50.0,204490830.0,86994.0
323,2023-01-14 11:00:00,161.13,1,0.578703704,50.0,204312920.0,87010.2
324,2023-01-14 12:00:00,155.89,1,0.578703704,50.0,204135000.0,84180.59999999999
325,2023-01-14 13:00:00,153.95,1,0.578703704,50.0,203957080.0,83132.99999999999
326,2023-01-14 14:00:00,155.89,1,0.578703704,50.0,203779170.0,84180.59999999999
327,2023-01-14 15:00:00,163.83,1,0.578703704,50.0,203601250.0,88468.2
328,2023-01-14 16:00:00,170.25,1,0.578703704,50.0,203423330.0,91934.99999999999
